SegmentId,StartTime,EndTime,Transcript
dEDcc0aCjaA20,6.16,6.34,  Here 's how I 'm going to do it . ''
dEDcc0aCjaA20,,,  `` I 'm going to show you 5 step to deliver a killer opener . ''
dEDcc0aCjaA20,,,  `` You probably already know that delivering great presentation is critical to advance
dEDcc0aCjaA20,,,  your career but did you know that research say that most adult will stop listening
dEDcc0aCjaA20,,,  to your presentation within the first 10 minute if they are n't convinced there 's something
dEDcc0aCjaA20,,,  in it for them ? ''
dEDcc0aCjaA21,6.35,6.53,  Wow !
dEDcc0aCjaA21,,,  Do you see how powerful that is ?
dEDcc0aCjaA21,,,  Those are the 5 step to deliver a killer presentation opener whenever you do a presentation .
dEDcc0aCjaA21,,,  I know this is a lot of information for you to take in .
dEDcc0aCjaA21,,,  For that reason I put together some free video training for everyone who stayed to
dEDcc0aCjaA21,,,  the end of this video .
dEDcc0aCjaA23,6.55,7.28,  You 'll not only learn how to give a killer opener but the exact skill and specific
dEDcc0aCjaA23,,,  technique you need to nail your entire presentation .
dEDcc0aCjaA23,,,  To get your free training all you need to do is click the button right here or the
dEDcc0aCjaA23,,,  link below in the description .
dEDcc0aCjaA23,,,  So go on get your free training and click that link below .
dEDcc0aCjaA23,,,  I hope you enjoyed this video and if you did let me know by leaving a comment hitting
dEDcc0aCjaA23,,,  the thumb up button and subscribing to my channel .
dEDcc0aCjaA23,,,  This is Jason Teteak from ruletheroom.com and you just learned the 5 step to deliver
dEDcc0aCjaA23,,,  a killer opener every time you give a presentation .
MnIPpUiTcRc1,0.01,0.09,  pay practitioner today I 'm going to be
MnIPpUiTcRc1,,,  teaching you with the help of my friend
MnIPpUiTcRc1,,,  Dana Blouin the top seven tip for a
MnIPpUiTcRc1,,,  great presentation
MnIPpUiTcRc1,,,  Dana blue and a an entrepreneur
MnIPpUiTcRc1,,,  currently living in Bangkok Thailand
MnIPpUiTcRc2,0.12,0.22,  where he is a co and CEO of a
MnIPpUiTcRc2,,,  company called mango lab anyways here 's
MnIPpUiTcRc2,,,  some of his tip we all have to give
MnIPpUiTcRc2,,,  presentation at different point in our
MnIPpUiTcRc2,,,  life that might be for school or work or
MnIPpUiTcRc2,,,  an organization that you were n't
MnIPpUiTcRc3,0.23,0.32,  involved with no matter where we give
MnIPpUiTcRc3,,,  the presentation or to who we want to
MnIPpUiTcRc3,,,  make sure that it ha the impact on the
MnIPpUiTcRc3,,,  audience and that it 's memorable these
MnIPpUiTcRc3,,,  are seven tip that are going to ensure
MnIPpUiTcRc3,,,  that you nail the presentation and leave
MnIPpUiTcRc4,0.34,0.43,  a lasting impression on your audience
MnIPpUiTcRc4,,,  number one know your audience the first
MnIPpUiTcRc4,,,  step in preparing for any presentation
MnIPpUiTcRc4,,,  should be to get a better idea of who
MnIPpUiTcRc4,,,  your audience is knowing your audience
MnIPpUiTcRc4,,,  will allow you to understand the type of
MnIPpUiTcRc5,0.45,0.53,  content they are going to be expecting
MnIPpUiTcRc5,,,  with regard to depth and technical
MnIPpUiTcRc5,,,  detail you would n't want to give the
MnIPpUiTcRc5,,,  same presentation to a group of high
MnIPpUiTcRc5,,,  school student who are interested in
MnIPpUiTcRc5,,,  entrepreneurship that you went to a
MnIPpUiTcRc6,0.54,1.03,  roomful of startup founder and CEOs
MnIPpUiTcRc6,,,  because their expectation and level of
MnIPpUiTcRc6,,,  understanding will be on completely
MnIPpUiTcRc6,,,  different level dig up a much a you
MnIPpUiTcRc6,,,  can about who your audience is what
MnIPpUiTcRc6,,,  industry they work in and what
MnIPpUiTcRc7,1.05,1.13,  position they generally hold this
MnIPpUiTcRc7,,,  allows you to really tailor the content
MnIPpUiTcRc7,,,  and delivery of the presentation in a
MnIPpUiTcRc7,,,  way that will really make it stand out
MnIPpUiTcRc7,,,  and be 'rememorable too many time
MnIPpUiTcRc7,,,  people give killer presentation at one
MnIPpUiTcRc8,1.15,1.23,  venue to a group made up of their core
MnIPpUiTcRc8,,,  audience and then bomb on the same
MnIPpUiTcRc8,,,  presentation to a different group
MnIPpUiTcRc8,,,  because they did n't make the change
MnIPpUiTcRc8,,,  they needed to better address the new
MnIPpUiTcRc8,,,  audience just because you kill it in one
MnIPpUiTcRc9,1.25,1.34,  audience doe n't mean the same exact
MnIPpUiTcRc9,,,  content will replicate the reaction with
MnIPpUiTcRc9,,,  all audience number two use structure
MnIPpUiTcRc9,,,  to build on idea if you stand up and
MnIPpUiTcRc9,,,  give a presentation and all the point
MnIPpUiTcRc9,,,  you want to make are just tossed around
MnIPpUiTcRc10,1.36,1.44,  randomly and they do n't make any sense
MnIPpUiTcRc10,,,  not too many people are going to enjoy
MnIPpUiTcRc10,,,  your presentation and if they remember
MnIPpUiTcRc10,,,  it it 's likely that it 's not for the
MnIPpUiTcRc10,,,  reason that you want them to however if
MnIPpUiTcRc10,,,  you structure your presentation in a way
MnIPpUiTcRc11,1.46,1.55,  that each idea each section build on
MnIPpUiTcRc11,,,  the one before it you help your audience
MnIPpUiTcRc11,,,  connect with the content and create
MnIPpUiTcRc11,,,  logical link between the concept this
MnIPpUiTcRc11,,,  is a great way to make more complex
MnIPpUiTcRc11,,,  idea easier for the audience to
MnIPpUiTcRc12,1.56,2.06,  understand and remember
MnIPpUiTcRc12,,,  number three use visuals another great
MnIPpUiTcRc12,,,  tool to cement those idea in the mind
MnIPpUiTcRc12,,,  of your audience is to use visuals like
MnIPpUiTcRc12,,,  chart graph and infographics to
MnIPpUiTcRc12,,,  illustrate and communicate a concept a
MnIPpUiTcRc13,2.08,2.17,  many a 65 percent of people are
MnIPpUiTcRc13,,,  considered to be visual learner so if
MnIPpUiTcRc13,,,  you do n't take this approach in your
MnIPpUiTcRc13,,,  presentation you are going to ignore the
MnIPpUiTcRc13,,,  vast majority of the population using an
MnIPpUiTcRc13,,,  image regardless of if it 's a picture
MnIPpUiTcRc14,2.18,2.27,  graph or chart can be a much more potent
MnIPpUiTcRc14,,,  conveyor of information and ha a much
MnIPpUiTcRc14,,,  more powerful impact on the audience a
MnIPpUiTcRc14,,,  single image can convey so much
MnIPpUiTcRc14,,,  information just like the old saying
MnIPpUiTcRc14,,,  that a picture 's worth a thousand word
MnIPpUiTcRc15,2.29,2.38,  it really is think of the impact this
MnIPpUiTcRc15,,,  can have when explaining data or result
MnIPpUiTcRc15,,,  in a presentation if you had to stand
MnIPpUiTcRc15,,,  there in front of your audience and go
MnIPpUiTcRc15,,,  through every data point verbally it can
MnIPpUiTcRc15,,,  get bad quickly and this is much more
MnIPpUiTcRc16,2.4,2.48,  common of an occurrence than you might
MnIPpUiTcRc16,,,  think but if you 're able to visualize
MnIPpUiTcRc16,,,  that data for your audience with a graph
MnIPpUiTcRc16,,,  or chart you instantly make it much more
MnIPpUiTcRc16,,,  understandable and memorable showing
MnIPpUiTcRc16,,,  someone 200 percent growth with a graph
MnIPpUiTcRc17,2.49,2.59,  is much more exciting than explaining it
MnIPpUiTcRc17,,,  while they 're looking at the raw data
MnIPpUiTcRc17,,,  for example if I took away the screen of
MnIPpUiTcRc17,,,  this video and all you saw wa black it
MnIPpUiTcRc17,,,  would n't be near a exciting number four
MnIPpUiTcRc17,,,  repetition is your friend having a bit
MnIPpUiTcRc18,3.01,3.08,  of structure in your presentation go a
MnIPpUiTcRc18,,,  long way in keeping the audience engaged
MnIPpUiTcRc18,,,  because they can follow the information
MnIPpUiTcRc18,,,  from step to step but even more than
MnIPpUiTcRc18,,,  just structuring the flow of the
MnIPpUiTcRc18,,,  presentation you also want to build in
MnIPpUiTcRc19,3.1,3.19,  repetition this encourages people to
MnIPpUiTcRc19,,,  remember the key point of the
MnIPpUiTcRc19,,,  presentation and help it stick which
MnIPpUiTcRc19,,,  again make it and you more memorable a
MnIPpUiTcRc19,,,  classic way to go about repetition is
MnIPpUiTcRc19,,,  something Dana learned early on when he
MnIPpUiTcRc20,3.21,3.3,  started his public speaking career
MnIPpUiTcRc20,,,  another speaker at a big regional tech
MnIPpUiTcRc20,,,  event came up to him after a talk and
MnIPpUiTcRc20,,,  complimented Dana on is delivery in the
MnIPpUiTcRc20,,,  depth of the material but asked why he
MnIPpUiTcRc20,,,  did n't use more repetition Dana wa a
MnIPpUiTcRc21,3.32,3.38,  bit stumped because he never really
MnIPpUiTcRc21,,,  thought about that before the other
MnIPpUiTcRc21,,,  speaker suggested that Dana start
MnIPpUiTcRc21,,,  telling the audience what it is he
MnIPpUiTcRc21,,,  wanted to tell them just to give them a
MnIPpUiTcRc21,,,  brief rundown of the key point after
MnIPpUiTcRc22,3.4,3.48,  that move right into the body of the
MnIPpUiTcRc22,,,  presentation and tell them exactly what
MnIPpUiTcRc22,,,  wa highlighted at the beginning but
MnIPpUiTcRc22,,,  obviously with more detail and extra
MnIPpUiTcRc22,,,  element that you add in to make the
MnIPpUiTcRc22,,,  presentation stick then in the
MnIPpUiTcRc23,3.5,3.58,  presentation by telling them what you
MnIPpUiTcRc23,,,  just told them reminding them of the key
MnIPpUiTcRc23,,,  point and a brief summary for final
MnIPpUiTcRc23,,,  repetition using this technique help to
MnIPpUiTcRc23,,,  reinforce the main point of the
MnIPpUiTcRc23,,,  presentation at least three time at the
MnIPpUiTcRc24,4,4.1,  beginning middle and end the key is to
MnIPpUiTcRc24,,,  find a way to do this that it feel
MnIPpUiTcRc24,,,  natural and not overly scholastic and
MnIPpUiTcRc24,,,  that take practice which we 'll talk
MnIPpUiTcRc24,,,  about later on tip number five have a
MnIPpUiTcRc24,,,  story to tell
MnIPpUiTcRc25,4.11,4.19,  the difference between an average
MnIPpUiTcRc25,,,  presentation that people zone out of and
MnIPpUiTcRc25,,,  a great presentation that keep them
MnIPpUiTcRc25,,,  engaged is how you convey the
MnIPpUiTcRc25,,,  information to the audience
MnIPpUiTcRc25,,,  a great way to convey the information or
MnIPpUiTcRc26,4.2,4.29,  key point of your presentation is to
MnIPpUiTcRc26,,,  use a story
MnIPpUiTcRc26,,,  using a story preferably an interesting
MnIPpUiTcRc26,,,  one you get your point across and you 're
MnIPpUiTcRc26,,,  creating a moment in the presentation
MnIPpUiTcRc26,,,  that is memorable and easier for the
MnIPpUiTcRc27,4.31,4.38,  audience to recall later it 's also
MnIPpUiTcRc27,,,  hopefully going to be something that
MnIPpUiTcRc27,,,  catch their attention pulling them in
MnIPpUiTcRc27,,,  to what you were saying one of the key
MnIPpUiTcRc27,,,  here though is that it ha to be a story
MnIPpUiTcRc27,,,  you can tell with commitment and it ha
MnIPpUiTcRc28,4.4,4.49,  to be true always be honest with your
MnIPpUiTcRc28,,,  audience because because if you 're not
MnIPpUiTcRc28,,,  they will know and you will have lost
MnIPpUiTcRc28,,,  all credibility tip number six be
MnIPpUiTcRc28,,,  relatable being relatable is actually
MnIPpUiTcRc28,,,  one of the most important factor of
MnIPpUiTcRc29,4.51,5,  your delivery you want to be someone
MnIPpUiTcRc29,,,  that your audience can relate to but
MnIPpUiTcRc29,,,  they would feel comfortable with talking
MnIPpUiTcRc29,,,  to even when giving a talk a an expert
MnIPpUiTcRc29,,,  on a topic you want the audience to feel
MnIPpUiTcRc29,,,  the relation it help them mentally
MnIPpUiTcRc30,5.02,5.09,  engage with your content and remember
MnIPpUiTcRc30,,,  you and your talk
MnIPpUiTcRc30,,,  most people do n't feel comfortable going
MnIPpUiTcRc30,,,  up and talking to a stern authority
MnIPpUiTcRc30,,,  figure and no one want to listen to
MnIPpUiTcRc30,,,  someone with no confidence so there 's a
MnIPpUiTcRc31,5.11,5.21,  fine balance you need a strike and
MnIPpUiTcRc31,,,  here 's how the most important thing you
MnIPpUiTcRc31,,,  can do to come across a more relatable
MnIPpUiTcRc31,,,  is to be authentic be yourself another
MnIPpUiTcRc31,,,  great way to accomplish this is to work
MnIPpUiTcRc31,,,  on coming across a relaxed which can be
MnIPpUiTcRc32,5.23,5.31,  difficult if you 're not used to
MnIPpUiTcRc32,,,  presenting but this go a long way to
MnIPpUiTcRc32,,,  helping people see you a relatable the
MnIPpUiTcRc32,,,  final way you can be a more relatable is
MnIPpUiTcRc32,,,  to be enthusiastic about your
MnIPpUiTcRc32,,,  presentation your enthusiasm will
MnIPpUiTcRc33,5.33,5.42,  transfer to your audience and now that
MnIPpUiTcRc33,,,  you have enthusiasm in common you will
MnIPpUiTcRc33,,,  begin to see is more relatable if you
MnIPpUiTcRc33,,,  get all three of these technique
MnIPpUiTcRc33,,,  mastered you will be well on your way to
MnIPpUiTcRc33,,,  making it to your audience relate to you
MnIPpUiTcRc34,5.44,5.54,  tip number seven build your confidence
MnIPpUiTcRc34,,,  with practice this might be the last tip
MnIPpUiTcRc34,,,  but it is by far the most important one
MnIPpUiTcRc34,,,  out of these seven confidence and what
MnIPpUiTcRc34,,,  you do is by far the most important
MnIPpUiTcRc34,,,  element of your presentation having
MnIPpUiTcRc35,5.56,6.04,  confidence add an authority to
MnIPpUiTcRc35,,,  everything you say during your
MnIPpUiTcRc35,,,  presentation but you 're not going to
